"CID","G","GS","RA","W","SVO","L","BS","SV","SD","MD","HLD","BF","AB","IP","X1B","X2B","X3B","HA","TB","HR","R","ER","IBB","BB","K","SH","SF","WP","DP","HP","IR","IRS","GB","FB","SB","CS","outs","UBB","ERA","WHIP","FIP","K9","BB9","HR9","H9","R9","BAA","OBPA","SLGA","OPSA","pBABIP","WOBAa","Krate","BBrate","HRrate","BIPrate","X1Brate","X2Brate","X3Brate","dRPW","RAA9","WPGAA","fWAA","fWAA.500"
"62618",87,0,87,6,49,14,9,40,30,22,3,490,432,104,81,28,0,133,233,24,90,82,4,45,69,2,6,4,4,5,14,3,100,133,6,6,312,41,7.09615384615385,1.67307692307692,5.97933393766727,5.97115384615385,3.89423076923077,2.07692307692308,11.5096153846154,7.78846153846154,0.30787037037037,0.36530612244898,0.539351851851852,0.904657974300831,0.315942028985507,0.377611203020166,0.140816326530612,0.0836734693877551,0.0489795918367347,0.708163265306123,0.16530612244898,0.0571428571428571,0,28.9827586206897,-3.01437451437451,-0.104005783363309,-1.20184460775379,-1.22637204872836
"62628",12,8,4,3,0,3,0,0,0,1,0,225,192,50.6666666666667,42,8,0,53,70,3,27,26,0,30,29,0,2,1,8,1,4,3,54,58,3,2,152,30,4.61842105263158,1.63815789473684,4.52488049637172,5.15131578947368,5.32894736842105,0.532894736842105,9.41447368421053,4.79605263157895,0.276041666666667,0.373333333333333,0.364583333333333,0.737916666666667,0.308641975308642,0.326661897893374,0.128888888888889,0.133333333333333,0.0133333333333333,0.72,0.186666666666667,0.0355555555555556,0,25.3541666666667,-0.0219656074919241,-0.000866350993929628,-0.00487723522508531,-0.0108383005001896
"62634",18,10,8,5,1,5,0,1,3,1,0,305,284,68.3333333333333,65,15,4,89,127,5,42,37,0,13,22,2,4,1,4,2,4,1,75,101,3,1,205,13,4.87317073170732,1.49268292682927,4.00161348738585,2.89756097560976,1.71219512195122,0.658536585365854,11.7219512195122,5.53170731707317,0.313380281690141,0.340983606557377,0.447183098591549,0.788166705148926,0.32183908045977,0.333115279976683,0.0721311475409836,0.0426229508196721,0.0163934426229508,0.862295081967213,0.213114754098361,0.0491803278688525,0.0131147540983607,26.0555555555556,-0.757620292986147,-0.0290771114578905,-0.220770661069169,-0.361919116506834
"62635",142,0,142,13,49,13,14,35,55,33,17,745,668,170.333333333333,143,37,3,194,270,11,79,77,9,61,75,1,10,8,15,5,35,11,177,229,4,4,511,52,4.06849315068493,1.44422700587084,3.99832008850274,3.96281800391389,3.22309197651663,0.581213307240704,10.2504892367906,4.17416829745597,0.290419161676647,0.336912751677852,0.404191616766467,0.741104368444319,0.309121621621622,0.319289514377915,0.100671140939597,0.0697986577181208,0.0147651006711409,0.795973154362416,0.191946308724832,0.0496644295302013,0.00402684563758389,28.6179577464789,0.599918726631055,0.0209630167164835,0.396744501560114,0.266271477557123
"62636",52,0,52,4,19,3,1,18,26,4,5,291,258,68.6666666666667,52,9,1,64,81,2,18,18,0,30,40,0,1,4,6,2,15,5,74,79,1,1,206,30,2.35922330097087,1.36893203883495,3.64783655155823,5.24271844660194,3.93203883495146,0.262135922330097,8.38834951456311,2.35922330097087,0.248062015503876,0.329896907216495,0.313953488372093,0.643850395588588,0.285714285714286,0.287708494690158,0.13745704467354,0.103092783505155,0.00687285223367698,0.745704467353952,0.178694158075601,0.0309278350515464,0.00343642611683849,28.2788461538462,2.41486372311615,0.085394704931683,0.651529970960248,1.11946730405541
"62637",13,11,2,3,0,6,0,0,0,1,0,313,271,68.6666666666667,58,8,0,74,106,8,42,37,1,34,48,1,3,1,6,4,0,0,69,80,3,1,206,33,4.8495145631068,1.55825242718447,4.68181713408251,6.29126213592233,4.45631067961165,1.04854368932039,9.69902912621359,5.50485436893204,0.273062730627306,0.354632587859425,0.391143911439114,0.745776499298539,0.302752293577982,0.325746968475658,0.153354632587859,0.105431309904153,0.0255591054313099,0.699680511182109,0.185303514376997,0.0255591054313099,0,24.5,-0.730767344845015,-0.0298272385651027,-0.227570783126339,-0.363531602438241
"62638",28,14,14,5,2,3,0,2,5,1,2,417,360,95.3333333333333,56,17,5,94,169,16,62,55,0,51,89,0,3,7,7,3,8,2,76,99,7,14,286,51,5.19230769230769,1.52097902097902,5.04314512647846,8.4020979020979,4.81468531468531,1.51048951048951,8.87412587412587,5.85314685314685,0.261111111111111,0.354916067146283,0.469444444444444,0.824360511590727,0.302325581395349,0.348454931113087,0.213429256594724,0.122302158273381,0.0383693045563549,0.618705035971223,0.134292565947242,0.0407673860911271,0.0119904076738609,26.5535714285714,-1.07905982905983,-0.0406370883842303,-0.430452121403328,-0.516129641970417
"62644",1,1,0,0,0,0,0,0,0,0,0,18,18,4,5,0,0,6,9,1,5,5,0,0,3,0,0,0,0,0,0,0,4,5,0,0,12,0,11.25,1.5,4.87356470689804,6.75,0,2.25,13.5,11.25,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0.357142857142857,0.348894685724808,0.166666666666667,0,0.0555555555555556,0.777777777777778,0.277777777777778,0,0,27.75,-6.47591297591298,-0.233366233366233,-0.103718325940548,-2.88106460945967
"62645",13,0,13,0,0,1,0,0,0,3,0,100,92,20.6666666666667,22,4,0,28,38,2,13,12,1,7,16,0,0,0,1,1,6,2,23,21,4,0,62,6,5.2258064516129,1.64516129032258,3.70420986818836,6.96774193548387,3.04838709677419,0.870967741935484,12.1935483870968,5.66129032258065,0.304347826086957,0.35,0.41304347826087,0.763043478260869,0.351351351351351,0.330532429631182,0.16,0.06,0.02,0.74,0.22,0.04,0,28.3653846153846,-0.887203298493622,-0.0312776756079108,-0.0718228106552025,-0.359114053276012
"62646",6,0,6,0,1,1,1,0,0,2,0,53,48,10.3333333333333,12,3,0,16,22,1,10,7,0,5,7,0,0,1,1,0,10,6,12,11,0,0,31,5,6.09677419354839,2.03225806451613,4.47840341657546,6.09677419354839,4.35483870967742,0.870967741935484,13.9354838709677,8.70967741935484,0.333333333333333,0.39622641509434,0.458333333333333,0.854559748427673,0.375,0.367326642822789,0.132075471698113,0.0943396226415094,0.0188679245283019,0.754716981132076,0.226415094339623,0.0566037735849057,0,28.6666666666667,-3.93559039526781,-0.137288037044226,-0.157627005495223,-1.48704722165304
"62647",13,5,8,2,0,4,0,0,2,2,1,180,162,38,43,9,0,57,81,5,28,28,0,14,18,1,3,0,4,0,4,1,37,53,4,0,114,14,6.63157894736842,1.86842105263158,4.99198575952962,4.26315789473684,3.31578947368421,1.18421052631579,13.5,6.63157894736842,0.351851851851852,0.394444444444444,0.5,0.894444444444444,0.366197183098592,0.37801604935475,0.1,0.0777777777777778,0.0277777777777778,0.794444444444444,0.238888888888889,0.05,0,27.2307692307692,-1.8574919232814,-0.0682129802334976,-0.288010360985879,-0.80002878051633
"62648",21,15,6,4,1,2,0,1,1,0,0,376,343,88.6666666666667,68,13,1,91,133,9,49,46,0,22,36,2,5,2,7,4,6,2,103,113,3,3,266,22,4.66917293233083,1.27443609022556,4.37544440614616,3.65413533834586,2.23308270676692,0.913533834586466,9.23684210526316,4.97368421052632,0.26530612244898,0.311170212765957,0.387755102040816,0.698925314806774,0.270627062706271,0.299274496093519,0.0957446808510638,0.0585106382978723,0.023936170212766,0.811170212765957,0.180851063829787,0.0345744680851064,0.00265957446808511,25.4166666666667,-0.199597186439291,-0.00785300405662786,-0.0773666325578893,-0.102881160316342
"62649",43,0,43,4,1,1,1,0,13,7,3,229,188,47,33,10,1,52,88,8,32,28,1,39,31,0,1,2,7,1,41,12,47,54,0,1,141,38,5.36170212765957,1.91489361702128,6.44271364306825,5.93617021276596,7.46808510638298,1.53191489361702,9.95744680851064,6.12765957446809,0.276595744680851,0.397379912663755,0.468085106382979,0.865465019046734,0.293333333333333,0.372006346025649,0.135371179039301,0.165938864628821,0.0349344978165939,0.655021834061135,0.14410480349345,0.0436681222707424,0.00436681222707424,28.9186046511628,-1.35357255038106,-0.0468062884329599,-0.244432839594346,-0.533696156319533
"62650",31,13,18,1,2,7,0,1,3,3,1,424,378,98,70,24,2,112,188,16,64,56,0,38,77,2,4,2,12,2,16,4,87,106,11,10,294,38,5.14285714285714,1.53061224489796,4.83785042118375,7.07142857142857,3.48979591836735,1.46938775510204,10.2857142857143,5.87755102040816,0.296296296296296,0.358490566037736,0.497354497354497,0.855845063392233,0.332179930795848,0.359477436811786,0.181603773584906,0.089622641509434,0.0377358490566038,0.686320754716981,0.165094339622642,0.0566037735849057,0.00471698113207547,26.8064516129032,-1.10346399632114,-0.0411641201997055,-0.44823153106346,-0.528574918706911
"62662",7,2,5,0,0,1,0,0,2,0,0,82,61,17,11,3,0,17,29,3,10,8,1,19,8,0,1,0,3,1,4,1,18,18,3,4,51,18,4.23529411764706,2.05882352941176,7.65297647160392,4.23529411764706,10.0588235294118,1.58823529411765,9,5.29411764705882,0.278688524590164,0.439024390243902,0.475409836065574,0.914434226309476,0.274509803921569,0.397168670382879,0.0975609756097561,0.219512195121951,0.0365853658536585,0.621951219512195,0.134146341463415,0.0365853658536585,0,27.4285714285714,-0.5200306229718,-0.0189594497958469,-0.0358122940588219,-0.218367646700133
"62670",3,1,2,0,0,0,0,0,0,0,0,44,40,10.3333333333333,8,2,0,12,20,2,6,6,0,4,7,0,0,0,2,0,1,1,11,10,1,0,31,4,5.2258064516129,1.54838709677419,5.44614535205933,6.09677419354839,3.48387096774194,1.74193548387097,10.4516129032258,5.2258064516129,0.3,0.363636363636364,0.5,0.863636363636364,0.32258064516129,0.363993880602487,0.159090909090909,0.0909090909090909,0.0454545454545455,0.704545454545455,0.181818181818182,0.0454545454545455,0,26.3333333333333,-0.451719427525878,-0.0171539023111093,-0.0196952211720144,-0.223809331500164
"62673",28,20,8,6,1,5,1,0,1,3,2,569,510,132,107,26,2,142,193,7,69,66,0,48,62,5,5,8,6,1,3,1,133,180,8,8,396,48,4.5,1.43939393939394,3.96447379780713,4.22727272727273,3.27272727272727,0.477272727272727,9.68181818181818,4.70454545454545,0.27843137254902,0.335676625659051,0.37843137254902,0.714107998208071,0.302690582959641,0.310480810552898,0.10896309314587,0.0843585237258348,0.0123022847100176,0.79261862917399,0.18804920913884,0.0456942003514939,0.00351493848857645,24.7767857142857,0.0695415695415695,0.00280672280672281,0.0411652678319345,0.0361733460737561
"62675",16,9,7,2,0,5,0,0,1,1,0,316,286,74.3333333333333,54,16,2,78,116,6,41,40,0,17,28,1,7,2,7,5,7,6,93,89,6,3,223,17,4.84304932735426,1.2780269058296,4.1056274871671,3.39013452914798,2.05829596412556,0.726457399103139,9.44394618834081,4.96412556053812,0.272727272727273,0.316455696202532,0.405594405594406,0.722050101796937,0.277992277992278,0.306000727063304,0.0886075949367089,0.0537974683544304,0.0189873417721519,0.822784810126582,0.170886075949367,0.0506329113924051,0.00632911392405063,24.953125,-0.190038536451093,-0.00761582112264868,-0.0629010411240983,-0.0995269638039531
"62680",65,43,22,18,5,16,0,4,6,6,2,1335,1251,303.666666666667,267,77,9,379,552,26,177,151,3,63,108,5,10,8,24,5,13,3,368,385,4,8,911,60,4.47530186608123,1.4456641053787,4.11807623269387,3.20087815587267,1.86717892425906,0.770581778265642,11.2327113062569,5.24588364434687,0.302957633892886,0.332584269662921,0.441247002398082,0.773831272061003,0.313220940550133,0.327872022073293,0.0808988764044944,0.0449438202247191,0.0194756554307116,0.848689138576779,0.2,0.0576779026217228,0.00674157303370787,25.0346153846154,-0.471796620259848,-0.0188457706663943,-0.635870262114267,-0.238153656222572
"62681",3,2,1,0,0,1,0,0,0,1,0,46,36,9,9,0,0,11,17,2,7,7,0,8,6,0,0,0,2,2,1,1,14,5,0,0,27,8,7,2.11111111111111,7.34578692912026,6,8,2,11,7,0.305555555555556,0.456521739130435,0.472222222222222,0.928743961352657,0.321428571428571,0.405693115696301,0.130434782608696,0.173913043478261,0.0434782608695652,0.608695652173913,0.195652173913043,0,0,27.25,-2.22591297591298,-0.0816848798500175,-0.0816848798500175,-0.887879128804538
"62682",6,6,0,2,0,3,0,0,0,0,0,155,134,35,21,9,0,36,63,6,25,21,0,16,17,1,3,3,2,1,0,0,46,37,3,3,105,16,5.4,1.48571428571429,5.75213613546947,4.37142857142857,4.11428571428571,1.54285714285714,9.25714285714286,6.42857142857143,0.26865671641791,0.341935483870968,0.470149253731343,0.812084737602311,0.263157894736842,0.341349641656161,0.109677419354839,0.103225806451613,0.0387096774193548,0.741935483870968,0.135483870967742,0.0580645161290323,0,24.375,-1.65448440448441,-0.0678762832608987,-0.263963323792384,-0.851494592878657
"62688",3,2,1,1,0,0,0,0,0,1,0,67,53,14,13,1,0,14,15,0,6,6,0,13,9,0,1,2,2,0,1,1,17,14,0,0,42,13,3.85714285714286,1.92857142857143,4.62356470689804,5.78571428571429,8.35714285714286,0,9,3.85714285714286,0.264150943396226,0.402985074626866,0.283018867924528,0.686003942551394,0.311111111111111,0.32101155086284,0.134328358208955,0.194029850746269,0,0.671641791044776,0.194029850746269,0.0149253731343284,0,24.5,0.916944166944167,0.0374262925283333,0.0582186772662963,0.434467740793256
"62698",9,1,8,0,0,2,0,0,0,0,0,94,85,21,15,7,0,23,33,1,9,9,0,8,16,0,0,0,0,1,6,3,26,20,4,0,63,8,3.85714285714286,1.47619047619048,3.36165994499328,6.85714285714286,3.42857142857143,0.428571428571429,9.85714285714286,3.85714285714286,0.270588235294118,0.340425531914894,0.388235294117647,0.728660826032541,0.323529411764706,0.316276571656944,0.170212765957447,0.0851063829787234,0.0106382978723404,0.723404255319149,0.159574468085106,0.074468085106383,0,27.25,0.916944166944167,0.0336493272273089,0.0785150968637207,0.417633493955961
"62703",93,84,9,35,0,20,0,0,1,1,0,2398,2200,559.333333333333,447,126,17,637,938,47,289,277,3,158,343,6,16,17,57,17,7,0,644,574,27,39,1678,155,4.45709177592372,1.41597139451728,3.82082334813761,5.51907032181168,2.54231227651967,0.756257449344458,10.2497020262217,4.65017878426698,0.289545454545455,0.337364470391993,0.426363636363636,0.76372810675563,0.323110624315444,0.325755207530586,0.143035863219349,0.0646371976647206,0.0195996663886572,0.764386989157631,0.186405337781485,0.0525437864887406,0.00708924103419516,23.3091397849462,0.12390823982004,0.00531586497671026,0.330371164108142,0.0688847297973606
"62704",1,1,0,0,0,1,0,0,0,0,0,34,30,7.66666666666667,7,1,0,8,9,0,2,2,0,3,7,1,0,0,0,0,0,0,5,11,1,0,23,3,2.34782608695652,1.43478260869565,2.47139079385456,8.21739130434783,3.52173913043478,0,9.39130434782609,2.34782608695652,0.266666666666667,0.323529411764706,0.3,0.623529411764706,0.347826086956522,0.284126838368028,0.205882352941176,0.0882352941176471,0,0.705882352941177,0.205882352941176,0.0294117647058824,0,20,2.4262609371305,0.121313046856525,0.103340743618521,1.51971681791943
"62708",33,9,69.1,21,0,20,0,0,1,3.3,1,180,140,36,47,17,1,41,57,6,21,19,5,35,17,0,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,30,4.75,1.97222222222222,6.84578692912026,4.25,8.75,1.5,10.25,5.25,0.292857142857143,NA,0.407142857142857,NA,0.288778877887789,NA,0.0944444444444444,0.166666666666667,0.0333333333333333,NA,0.261111111111111,0.0944444444444444,0.00555555555555556,28.8409090909091,-0.475912975912976,-0.0165013167377234,-0.0660052669508935,-0.183347963752482
"62719",6,6,53,12,7,5,0,1,0,0.3,0,2,2,0.333333333333333,10,9,3,4,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,0,9,-5.87643529310196,0,0,0,108,0,2,NA,0.5,NA,2,NA,0,-0.5,0,NA,5,4.5,1.5,29.9166666666667,4.77408702408702,0.159579510554441,0.00591035224275707,1.47758806068927
"62732",1,0,1,0,0,0,0,0,0,0,0,10,6,1,2,0,0,4,10,2,7,7,0,3,0,0,1,0,0,0,1,1,0,3,0,0,3,3,63,7,38.123564706898,0,27,18,36,63,0.666666666666667,0.7,1.66666666666667,2.36666666666667,0.4,0.767730611057269,0,0.3,0.2,0.5,0.2,0,0,33.75,-58.225912975913,-1.72521223632335,-0.191690248480372,-9.5845124240186
"62736",15,7,38.1,10,9,1,0,1,0,0.6,0,0,0,0,5,5,1,1,2,1,3,2,3,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-3,Inf,-Inf,NA,Inf,NA,Inf,Inf,Inf,Inf,NA,Inf,NA,0,NA,Inf,-Inf,Inf,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"62744",9,2,3.2,3,0,3,0,0,0,0.3,0,0,0,0,0,0,1,1,1,0,1,1,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,Inf,NA,-Inf,Inf,Inf,NA,Inf,Inf,Inf,NA,Inf,NA,-1,NA,Inf,-Inf,NA,NA,NA,NA,Inf,NA,-Inf,NA,NA,NA
"62747",16,7,47,14,1,13,0,0,0,0.1,0,0,0,0,9,8,1,1,3,3,2,0,5,1,3,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-4,NA,-Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NA,Inf,NA,0.350877192982456,NA,Inf,-Inf,Inf,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"62748",5,1,9,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,Inf,NA,NA,NA,NA,NA,NA
"62767",1,0,1,0,0,0,0,0,0,0,0,3,2,0.333333333333333,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,3,3.12356470689804,0,0,0,27,0,0.5,0.666666666666667,1,1.66666666666667,0.5,0.644920343402722,0,0,0,0.666666666666667,0,0.333333333333333,0,29.5,4.77408702408702,0.161833458443628,0.00599383179420844,0.998971965701407
"62775",1,0,1,0,0,0,0,0,0,0,0,5,5,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,5,0,0,0,3.12356470689804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.5,4.77408702408702,0.173603164512255,0.0321487341689362,3.21487341689362
"62777",6,6,49,58,3,55,0,9,0,0.3,0,0,0,0,8,8,3,3,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Inf,-Inf,Inf,NA,NA,Inf,NA,Inf,NA,NA,NA,-3,NA,Inf,NA,NA,NA,Inf,Inf,Inf,NA,NA,NA,NA,NA
"62783",2,4,34.2,20,0,20,0,0,0,0.1,1,0,0,23,0,0,1,1,0,0,0,0,0,0,0,-0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,0,0,0.0434782608695652,3.12356470689804,0,0,0,0.391304347826087,0,Inf,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,Inf,12.75,4.77408702408702,0.37443819796761,0.956897617028336,Inf
"62787",3,2,9,6,0,6,0,0,0,-0.3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,Inf,NA,NA,NA,NA,NA,NA
"62791",6,5,43.2,25,14,11,0,1,0,0.1,0,0,0,0,16,16,0,0,2,1,1,1,2,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2,Inf,-Inf,Inf,Inf,NA,Inf,NA,Inf,NA,NA,Inf,NA,0.25,NA,Inf,-Inf,Inf,NA,Inf,Inf,NA,NA,-Inf,NA,NA,NA
"62801",1,0,1,0,0,0,0,0,0,0,0,4,2,0.333333333333333,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,9,21.123564706898,0,54,0,27,0,0.5,0.75,0.5,1.25,0.5,0.563097886328062,0,0.5,0,0.5,0.25,0,0,29.5,4.77408702408702,0.161833458443628,0.00599383179420844,0.749228974276055
"62803",3,4,35,45,1,43,1,2,0,-0.8,0,0,0,0,9,7,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,NA,-Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,Inf,Inf,NA,NA,NA,NA,NA,NA
"62805",8,4,32,12,1,10,1,0,0,0.6,0,0,0,0,3,3,4,4,1,1,2,0,2,2,3,0,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NA,Inf,NA,-0.731707317073171,NA,Inf,NA,Inf,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"62806",2,1,9,8,1,7,0,0,0,0.2,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,3.12356470689804,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,25.5,4.77408702408702,0.187219098983805,0.12481273265587,62.4063663279349
"62822",4,4,34,25,18,7,0,5,0,0.3,0,0,0,0,15,15,1,1,0,0,0,0,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2,NA,-Inf,-Inf,Inf,NA,NA,Inf,NA,Inf,NA,NA,NA,-1,NA,Inf,-Inf,NA,NA,Inf,Inf,Inf,NA,NA,NA,NA,NA
"62824",4,5,44,28,12,16,0,3,0,-0.3,0,0,0,0,14,13,2,1,2,1,1,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,NA,NA,Inf,Inf,NA,Inf,Inf,Inf,Inf,NA,Inf,NA,0,NA,Inf,-Inf,Inf,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"62827",8,2,6,2,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,-Inf,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,0,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62831",9,5,44,11,0,11,0,0,0,0.6,0,0,0,0,7,7,1,1,2,2,1,1,1,0,1,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,Inf,NA,Inf,Inf,NA,Inf,Inf,Inf,Inf,NA,Inf,NA,0.357142857142857,NA,Inf,-Inf,Inf,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"62834",4,1,11.2,9,4,5,0,1,0,0,0,0,0,0,3,3,2,1,0,0,1,0,3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2,NA,-Inf,-Inf,NA,Inf,NA,Inf,Inf,Inf,NA,NA,NA,Inf,NA,NA,-Inf,NA,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"62847",4,3,20,20,2,18,0,0,0,0.5,0,3,2,0.666666666666667,4,4,0,0,1,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1.5,27.123564706898,0,13.5,13.5,0,0,0,NA,0.5,NA,-1,NA,0,0.333333333333333,0.333333333333333,NA,1.33333333333333,1.33333333333333,0,29.75,4.77408702408702,0.16047351341469,0.0118869269196067,1.98115448660111
"62850",14,21,181.2,42,1,41,0,0,0,0.4,0,0,0,0,21,21,11,9,5,4,4,0,19,7,8,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-12,NA,-Inf,NA,Inf,Inf,Inf,Inf,Inf,Inf,NA,Inf,NA,-0.427350427350427,NA,Inf,-Inf,Inf,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"62855",9,12,111,13,0,13,0,0,0,0.6,0,0,0,0,8,8,2,2,0,0,2,1,7,2,5,0,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-5,Inf,-Inf,-Inf,Inf,Inf,NA,Inf,Inf,Inf,NA,NA,NA,-0.37037037037037,NA,Inf,-Inf,NA,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
