"CID","G","GS","RA","W","SVO","L","BS","SV","SD","MD","HLD","BF","AB","IP","X1B","X2B","X3B","HA","TB","HR","R","ER","IBB","BB","K","SH","SF","WP","DP","HP","IR","IRS","GB","FB","SB","CS","outs","UBB","ERA","WHIP","FIP","K9","BB9","HR9","H9","R9","BAA","OBPA","SLGA","OPSA","pBABIP","WOBAa","Krate","BBrate","HRrate","BIPrate","X1Brate","X2Brate","X3Brate","dRPW","RAA9","WPGAA","fWAA","fWAA.500"
"62638",125,27,98,16,43,24,12,31,26,25,8,1184,997,263.666666666667,163,43,5,255,440,44,169,160,8,169,238,0,10,11,21,8,39,8,231,274,26,20,791,161,5.4614412136536,1.57774968394437,5.27456749408523,8.12389380530973,5.76864728192162,1.50189633375474,8.70417193426043,5.76864728192162,0.255767301905717,0.358108108108108,0.441323971915747,0.799432080023855,0.291034482758621,0.353300357052179,0.201013513513514,0.13597972972973,0.0371621621621622,0.612331081081081,0.137668918918919,0.0363175675675676,0.00422297297297297,27.85,-0.721512094419094,-0.0259070769988903,-0.758981403930452,-0.320515795578738
"62644",8,4,4,2,1,1,0,1,1,0,0,116,97,25.3333333333333,19,4,0,29,51,6,20,20,0,13,20,1,3,0,2,2,2,1,25,27,0,1,76,13,7.10526315789474,1.65789473684211,6.11808669030587,7.10526315789474,4.61842105263158,2.13157894736842,10.3026315789474,7.10526315789474,0.298969072164948,0.379310344827586,0.525773195876289,0.905083540703875,0.310810810810811,0.387883479572725,0.172413793103448,0.112068965517241,0.0517241379310345,0.646551724137931,0.163793103448276,0.0344827586206897,0,27.125,-2.05812797039221,-0.0758756855444134,-0.213576003754645,-0.920586223080367
"62645",47,3,44,5,1,1,0,1,4,9,0,458,424,104,81,27,2,124,197,14,57,55,3,28,65,1,1,7,6,4,29,14,113,119,8,6,312,25,4.75961538461539,1.43269230769231,4.29976685224919,5.625,2.42307692307692,1.21153846153846,10.7307692307692,4.93269230769231,0.292452830188679,0.334061135371179,0.464622641509434,0.798683776880613,0.317919075144509,0.347532649068616,0.141921397379913,0.0545851528384279,0.0305676855895196,0.75764192139738,0.176855895196507,0.0589519650655022,0.00436681222707424,27.5904255319149,0.114442879810214,0.00414792007023719,0.0479315208116298,0.052326987785622
"62646",34,0,34,0,2,1,2,0,3,3,3,204,187,45,37,12,0,53,77,4,28,25,0,16,34,0,0,3,3,1,22,9,52,45,0,0,135,16,5,1.53333333333333,3.78972411720646,6.8,3.2,0.8,10.6,5.6,0.283422459893048,0.343137254901961,0.411764705882353,0.754901960784314,0.328859060402685,0.334573884523232,0.166666666666667,0.0784313725490196,0.0196078431372549,0.730392156862745,0.181372549019608,0.0588235294117647,0,28.6323529411765,-0.552864812497477,-0.0193090946326802,-0.0965454731634012,-0.236631061675003
"62647",24,12,12,6,0,6,0,0,2,3,1,393,353,86.3333333333333,77,17,2,110,173,14,60,59,0,31,33,2,6,4,7,1,10,2,92,120,7,3,259,31,6.15057915057915,1.63320463320463,5.49946242694477,3.44015444015444,3.23166023166023,1.45945945945946,11.4671814671815,6.25482625482626,0.311614730878187,0.361323155216285,0.490084985835694,0.851408141051979,0.307692307692308,0.367830241485076,0.083969465648855,0.0788804071246819,0.0356234096692112,0.798982188295165,0.195928753180662,0.0432569974554707,0.00508905852417303,26.4791666666667,-1.20769106732373,-0.045609104037403,-0.437509553543977,-0.556627930717528
"62648",42,21,21,5,3,5,1,2,5,2,2,588,536,136,102,24,1,150,245,23,92,89,1,38,65,2,7,5,15,5,15,7,153,167,4,3,408,37,5.88970588235294,1.375,5.13743653550711,4.30147058823529,2.51470588235294,1.52205882352941,9.9264705882353,6.08823529411765,0.279850746268657,0.326530612244898,0.457089552238806,0.783620164483704,0.279120879120879,0.338968410879995,0.110544217687075,0.0629251700680272,0.0391156462585034,0.777210884353742,0.173469387755102,0.0408163265306122,0.00170068027210884,26.7857142857143,-1.04110010661512,-0.0388677373136313,-0.587334697183762,-0.499434266312723
"62649",91,0,91,6,4,6,2,2,18,16,6,495,412,106.666666666667,75,18,1,110,178,16,61,56,2,76,72,0,3,6,13,4,76,23,108,117,4,8,320,74,4.725,1.725,5.75986300609535,6.075,6.4125,1.35,9.28125,5.146875,0.266990291262136,0.37979797979798,0.432038834951456,0.811836814749436,0.287461773700306,0.362763405473674,0.145454545454545,0.149494949494949,0.0323232323232323,0.660606060606061,0.151515151515152,0.0363636363636364,0.00202020202020202,28.7445054945055,-0.0997398124974778,-0.00346987400832284,-0.0411244326912337,-0.0415398310012462
"62650",81,25,56,8,8,11,1,5,12,6,1,972,867,226,157,49,4,240,387,30,132,119,0,85,169,5,11,4,24,4,34,6,202,262,19,16,678,85,4.73893805309735,1.43805309734513,4.43702008574136,6.73008849557522,3.38495575221239,1.19469026548673,9.55752212389381,5.25663716814159,0.27681660899654,0.338477366255144,0.44636678200692,0.784844148262065,0.309278350515464,0.342259717801501,0.173868312757202,0.0874485596707819,0.0308641975308642,0.703703703703704,0.161522633744856,0.0504115226337449,0.00411522633744856,27.037037037037,-0.20950198063907,-0.00774870339349985,-0.194578551881218,-0.100091847675524
"62657",29,0,29,0,0,1,0,0,5,4,4,158,137,33.3333333333333,25,11,1,43,74,6,33,33,0,19,16,0,0,1,2,2,28,8,36,42,1,3,100,19,8.91,1.86,6.16861300609535,4.32,5.13,1.62,11.61,8.91,0.313868613138686,0.40506329113924,0.54014598540146,0.9452092765407,0.321739130434783,0.408761545908651,0.10126582278481,0.120253164556962,0.0379746835443038,0.727848101265823,0.158227848101266,0.069620253164557,0.00632911392405063,29.1293103448276,-3.86286481249748,-0.132610925791568,-0.491151577005806,-1.55427714242344
"62662",138,11,127,10,20,9,8,12,23,25,14,1144,878,236.666666666667,151,47,2,222,339,22,141,132,7,245,164,1,11,8,24,9,68,27,275,222,14,16,710,238,5.01971830985916,1.94366197183099,5.91804962581366,6.23661971830986,9.3169014084507,0.836619718309859,8.44225352112676,5.36197183098592,0.252847380410023,0.409965034965035,0.386104783599089,0.796069818564124,0.284495021337127,0.368300519072554,0.143356643356643,0.208041958041958,0.0192307692307692,0.615384615384615,0.131993006993007,0.0410839160839161,0.00174825174825175,28.1938405797101,-0.314836643483392,-0.0111668590376427,-0.293647033952825,-0.128342235119242
"62670",31,26,5,7,0,9,0,0,0,1,0,735,648,165.666666666667,115,29,5,186,336,37,107,104,1,72,130,1,8,5,10,6,6,3,150,186,13,11,497,71,5.64989939637827,1.5513078470825,5.6983313159545,7.06237424547284,3.91146881287726,2.01006036217304,10.1046277665996,5.81287726358149,0.287037037037037,0.357823129251701,0.518518518518518,0.876341647770219,0.304703476482618,0.375084616945245,0.17687074829932,0.0965986394557823,0.0503401360544218,0.666666666666667,0.156462585034014,0.0394557823129252,0.00680272108843537,24.5725806451613,-0.765742076078967,-0.0311624605952714,-0.57362010799444,-0.390217760540435
"62672",35,20,15,7,0,8,0,0,4,4,0,624,553,138,95,33,2,158,279,28,104,100,0,62,78,0,8,4,10,1,11,7,137,180,5,6,414,62,6.52173913043478,1.59420289855072,5.93368546986346,5.08695652173913,4.04347826086957,1.82608695652174,10.304347826087,6.78260869565217,0.285714285714286,0.354166666666667,0.504520795660036,0.858687462326703,0.285714285714286,0.367804596022137,0.125,0.0993589743589744,0.0448717948717949,0.729166666666667,0.15224358974359,0.0528846153846154,0.00320512820512821,26.3142857142857,-1.73547350814965,-0.0659517619818,-1.0112603503876,-0.810304767938782
"62673",61,40,21,14,1,14,1,0,6,6,6,1194,1054,276.333333333333,214,56,3,288,395,15,133,125,1,109,133,8,14,16,19,8,11,2,266,382,15,19,829,108,4.07117008443908,1.43305186972256,3.99417392286253,4.33172496984318,3.55006031363088,0.48854041013269,9.37997587454765,4.33172496984318,0.273244781783681,0.338358458961474,0.374762808349146,0.71312126731062,0.296739130434783,0.320696342640963,0.111390284757119,0.0904522613065327,0.0125628140703518,0.778056951423786,0.179229480737018,0.0469011725293132,0.00251256281407035,24.8401639344262,0.715410217659338,0.0288005433276486,0.884283348837805,0.370302909898578
"62675",275,105,170,45,19,53,7,10,27,29,7,4130,3674,918.666666666667,692,185,24,1072,1818,171,638,607,15,384,382,5,37,34,85,30,114,49,1148,1069,68,40,2756,369,5.9466618287373,1.56857764876633,5.87179152568896,3.74238026124819,3.76197387518142,1.67525399129173,10.5021770682148,6.25036284470247,0.291780076211214,0.356174334140436,0.494828524768645,0.85100285890908,0.285307156428119,0.367607405307528,0.0924939467312349,0.0893462469733656,0.0414043583535109,0.765859564164649,0.167554479418886,0.0447941888619855,0.00581113801452784,26.7290909090909,-1.20322765719995,-0.0450156595782579,-4.5949317702844,-0.556287139259613
"62680",1210,1026,184,418,25,360,5,18,45,26,25,30020,27648,6944,5452,1563,148,7970,12250,807,3909,3618,85,1778,2528,86,279,188,658,226,116,40,7969,9181,84,218,20832,1693,4.68922811059908,1.39156105990783,4.59272590932115,3.27649769585253,2.30443548387097,1.04593894009217,10.3297811059908,5.06638824884793,0.288266782407407,0.329413724183877,0.443070023148148,0.772483747332026,0.29127358490566,0.336253657638642,0.0842105263157895,0.0563957361758827,0.0268820786142572,0.822151898734177,0.181612258494337,0.0520652898067955,0.00493004663557628,23.8146694214876,-0.0192530613454034,-0.000808453856933729,-0.623767064727535,-0.0103891916177138
"62681",54,2,52,4,6,2,1,4,8,9,2,415,336,86.6666666666667,61,20,0,86,121,5,52,46,0,66,48,0,4,2,8,9,40,13,94,105,4,4,260,66,4.77692307692308,1.75384615384615,5.00553608301842,4.98461538461538,6.85384615384615,0.519230769230769,8.93076923076923,5.4,0.255952380952381,0.387951807228916,0.360119047619048,0.748070854847963,0.282229965156794,0.346379943688818,0.11566265060241,0.159036144578313,0.0120481927710843,0.691566265060241,0.146987951807229,0.0481927710843374,0,28.3148148148148,-0.352864812497477,-0.0124621974328736,-0.120006345649894,-0.14458595861433
"62682",19,14,5,5,1,8,1,0,3,1,0,441,394,103.333333333333,71,22,0,105,163,12,53,49,3,39,47,2,4,4,9,2,5,0,124,122,6,6,310,36,4.26774193548387,1.36451612903226,4.72377429641793,4.09354838709677,3.39677419354839,1.04516129032258,9.14516129032258,4.61612903225806,0.266497461928934,0.324263038548753,0.413705583756345,0.737968622305098,0.274336283185841,0.325678191706792,0.106575963718821,0.0816326530612245,0.0272108843537415,0.773242630385488,0.160997732426304,0.0498866213151927,0,23.9342105263158,0.431006155244458,0.0180079537100488,0.206757987041301,0.234419486441385
"62688",53,3,50,4,4,2,1,3,7,13,3,481,396,104.666666666667,75,17,3,105,158,10,69,68,3,74,61,0,8,5,14,3,42,10,114,120,2,0,314,71,5.84713375796178,1.68152866242038,5.19007797424821,5.24522292993631,6.36305732484076,0.859872611464968,9.02866242038217,5.93312101910828,0.265151515151515,0.372141372141372,0.398989898989899,0.771131271131271,0.285285285285285,0.347508422442237,0.126819126819127,0.147609147609148,0.0207900207900208,0.692307692307692,0.155925155925156,0.0353430353430353,0.00623700623700624,28.0141509433962,-0.885985831605757,-0.0316263674525039,-0.367802940003193,-0.382331538464858
"62698",24,5,19,4,1,4,1,0,1,4,0,292,262,67,33,21,1,66,122,11,36,36,0,27,55,0,1,1,3,2,13,7,84,56,4,2,201,27,4.83582089552239,1.38805970149254,4.78010554340878,7.38805970149254,3.62686567164179,1.47761194029851,8.86567164179104,4.83582089552239,0.251908396946565,0.325342465753425,0.465648854961832,0.790991320715257,0.279187817258883,0.341497582934431,0.188356164383562,0.0924657534246575,0.0376712328767123,0.674657534246575,0.113013698630137,0.0719178082191781,0.00342465753424658,26.9375,0.211314291980135,0.0078446140874296,0.0583987937619759,0.0999979345239314
"62703",139,115,24,45,8,37,0,8,12,2,1,3292,3004,766.666666666667,594,173,22,865,1310,76,419,399,7,228,459,11,28,23,78,20,16,3,896,792,38,48,2300,221,4.68391304347826,1.41652173913043,4.03469996261708,5.38826086956522,2.67652173913044,0.892173913043478,10.154347826087,4.91869565217391,0.287949400798935,0.335965978128797,0.436085219707057,0.772051197835854,0.315979175010012,0.337781948200968,0.139428918590522,0.0671324422843256,0.023086269744836,0.762150668286756,0.180437424058323,0.0525516403402187,0.00668286755771567,23.9874100719424,0.12843953532861,0.00535445614776241,0.456120338513094,0.069277086651442
"62704",11,9,2,2,0,3,0,0,0,1,0,276,243,61,43,16,0,70,119,11,40,39,1,27,40,2,0,1,3,4,2,2,65,64,4,8,183,26,5.75409836065574,1.57377049180328,5.39008841593141,5.90163934426229,3.98360655737705,1.62295081967213,10.327868852459,5.90163934426229,0.288065843621399,0.36231884057971,0.489711934156379,0.852030774736089,0.307291666666667,0.372564927628314,0.144927536231884,0.0942028985507246,0.0398550724637681,0.702898550724638,0.155797101449275,0.0579710144927536,0,24.4090909090909,-0.854504156759772,-0.0350076190851303,-0.237273862688105,-0.429843954145119
"62708",356,66,335.1,53,16,61,7,8,35,62.3,10,3763,2918,754.666666666667,578,173,15,838,1326,102,637,607,20,745,285,4,57.2,45,81,41,181,81,882,945,53,46,2264,725,7.23895759717315,2.07111307420495,6.96244692835683,3.39885159010601,8.88471731448763,1.21643109540636,9.99381625441696,7.59673144876325,0.287183002056203,0.426255647090088,0.454420836189171,0.880676483279258,0.284367514102465,0.403574810305368,0.0757374435290991,0.192665426521393,0.0271060324209407,0.688280627159181,0.153600850385331,0.0459739569492426,0.00398618123837364,28.1622191011236,-2.54959626126073,-0.0905325056987077,-7.59131825562497,-1.00867901350319
"62709",6,4,2,1,0,3,0,0,0,0,0,90,75,18,18,3,0,23,32,2,22,21,0,15,5,0,0,1,1,0,0,0,21,25,3,1,54,15,10.5,2.11111111111111,6.46750189498423,2.5,7.5,1,11.5,11,0.306666666666667,0.422222222222222,0.426666666666667,0.848888888888889,0.308823529411765,0.384611609297502,0.0555555555555556,0.166666666666667,0.0222222222222222,0.755555555555556,0.2,0.0333333333333333,0,28.25,-5.95286481249748,-0.210720878318495,-0.42144175663699,-2.34134309242772
"62714",1,0,1,0,0,0,0,0,0,0,0,4,3,0.666666666666667,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,3,7.57861300609535,0,13.5,0,13.5,0,0.333333333333333,0.5,0.333333333333333,0.833333333333333,0.333333333333333,0.404855602567587,0,0.25,0,0.75,0.25,0,0,29,5.04713518750252,0.174039144396639,0.0128917884738251,1.61147355922814
"62719",6,6,53,12,7,5,0,1,0,0.3,0,2,2,0.333333333333333,10,9,3,4,1,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,1,-1,0,9,-5.92138699390465,0,0,0,108,0,2,1.5,0.5,2,2,24.1253103078387,0,-0.5,0,1,5,4.5,1.5,29.9166666666667,5.04713518750252,0.168706468663037,0.00624838772826063,1.56209693206516
"62720",1,0,1,0,0,0,0,0,0,0,0,3,2,0.333333333333333,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,6,12.0786130060953,0,27,0,27,0,0.5,0.666666666666667,0.5,1.16666666666667,0.5,0.539807470090116,0,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0,29.5,5.04713518750252,0.171089328389916,0.00633664179221911,1.05610696536985
"62721",1,0,1,0,0,0,0,0,0,0,0,5,5,1,1,0,0,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,18,2,16.0786130060953,0,0,9,18,18,0.4,0.4,1,1.4,0.25,0.569336386217928,0,0,0.2,0.8,0.2,0,0,30,-12.9528648124975,-0.431762160416583,-0.0479735733796203,-4.79735733796203
"62724",1,0,1,0,0,0,0,0,0,0,0,9,7,1.33333333333333,3,0,0,3,3,0,3,3,0,2,1,0,0,0,0,0,1,0,2,1,0,0,4,2,20.25,3.75,6.07861300609535,6.75,13.5,0,20.25,20.25,0.428571428571429,0.555555555555556,0.428571428571429,0.984126984126984,0.5,0.459742336186208,0.111111111111111,0.222222222222222,0,0.666666666666667,0.333333333333333,0,0,30.25,-15.2028648124975,-0.502574043388346,-0.0744554138353106,-4.13641187973948
"62727",2,0,2,0,0,0,0,0,0,0,0,15,8,1.66666666666667,2,2,0,4,6,0,6,6,0,6,1,0,1,0,0,0,4,2,0,4,0,0,5,6,32.4,6,12.6786130060953,5.4,32.4,0,21.6,32.4,0.5,0.666666666666667,0.75,1.41666666666667,0.5,0.573924136756783,0.0666666666666667,0.4,0,0.533333333333333,0.133333333333333,0.133333333333333,0,31,-27.3528648124975,-0.882350477822499,-0.163398236633796,-5.44660788779321
"62732",1,0,1,0,0,0,0,0,0,0,0,10,6,1,2,0,0,4,10,2,7,7,0,3,0,0,1,0,0,0,1,1,0,3,0,0,3,3,63,7,38.0786130060953,0,27,18,36,63,0.666666666666667,0.7,1.66666666666667,2.36666666666667,0.4,0.785512247758481,0,0.3,0.2,0.5,0.2,0,0,33.75,-57.9528648124975,-1.7171219203703,-0.190791324485588,-9.53956622427942
"62735",2,0,2,0,0,0,0,0,0,0,0,5,4,1,0,0,0,1,4,1,2,2,0,1,1,0,0,0,0,0,3,0,1,1,0,0,3,1,18,2,17.0786130060953,9,9,9,9,18,0.25,0.4,1,1.4,0,0.533686386217928,0.2,0.2,0.2,0.4,0,0,0,30,-12.9528648124975,-0.431762160416583,-0.0479735733796203,-4.79735733796203
"62736",15,7,38.1,10,9,1,0,1,0,0.6,0,0,0,0,5,5,1,1,2,1,3,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-3,Inf,-Inf,NA,Inf,NA,Inf,Inf,Inf,Inf,-Inf,Inf,NA,0,-4.01792845567862,Inf,-Inf,Inf,-Inf,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"62744",10,2,4.2,3,0,3,0,0,0,0.3,0,8,6,1.66666666666667,1,0,1,2,2,0,1,1,2,3,1,0,0,0,0,0,0,0,2,3,0,0,5,1,5.4,1.8,3.67861300609535,5.4,16.2,0,10.8,5.4,0.333333333333333,0.375,0.333333333333333,0.708333333333333,0.4,0.453394087915075,0.125,0.125,0,0.5,0.125,0,0.125,29.825,-0.352864812497477,-0.011831175607627,-0.00219095844585686,-0.136934902866054
"62747",16,7,47,14,1,13,0,0,0,0.1,0,0,0,0,9,8,1,1,3,3,2,0,5,1,3,0,0.3,0,0,0,0,0,0,0,0,0,0,-4,NA,-Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-Inf,Inf,NA,0.350877192982456,-6.09614704047455,Inf,-Inf,Inf,-Inf,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"62748",5,1,9,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,Inf,Inf,NA,NA,NA,NA,NA,NA
"62764",1,0,1,0,0,0,0,0,0,0,0,9,5,1,1,1,0,2,3,0,6,6,0,4,0,0,0,0,0,0,3,0,1,2,0,0,3,4,54,6,15.0786130060953,0,36,0,18,54,0.4,0.666666666666667,0.6,1.26666666666667,0.4,0.558335247867894,0,0.444444444444444,0,0.555555555555556,0.111111111111111,0.111111111111111,0,33,-48.9528648124975,-1.48342014583326,-0.16482446064814,-9.1569144804522
"62767",1,0,1,0,0,0,0,0,0,0,0,3,2,0.333333333333333,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,3,3.07861300609535,0,0,0,27,0,0.5,0.666666666666667,1,1.66666666666667,0.5,0.66439080342345,0,0,0,0.666666666666667,0,0.333333333333333,0,29.5,5.04713518750252,0.171089328389916,0.00633664179221911,1.05610696536985
"62775",1,0,1,0,0,0,0,0,0,0,0,5,5,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,5,0,0,0,3.07861300609535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.5,5.04713518750252,0.183532188636455,0.0339874423400843,3.39874423400843
"62777",6,6,49,58,3,55,0,9,0,0.3,0,0,0,0,8,8,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Inf,-Inf,Inf,NA,NA,Inf,NA,Inf,Inf,NA,NA,-3,Inf,Inf,NA,NA,-Inf,Inf,Inf,Inf,NA,NA,NA,NA,NA
"62780",1,0,1,0,0,0,0,0,0,0,0,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,3.07861300609535,0,0,0,9,0,0.25,0.25,0.25,0.5,0.25,0.224709051283794,0,0,0,1,0.25,0,0,28.5,5.04713518750252,0.177092462719387,0.0196769403021541,2.45961753776926
